Mw,Rhyp,Vs30,FM,SA(T=0),SA(T=0.01),SA(T=0.015),SA(T=0.02),SA(T=0.03),SA(T=0.04),SA(T=0.05),SA(T=0.06),SA(T=0.075),Sa(T0.09),Sa(T0.1),Sa(T0.15),Sa(T=0.2),Sa(T=0.3),Sa(T=0.4),Sa(T=0.5),Sa(T=0.6),Sa(T=0.7),Sa(T=0.75),Sa(T=0.8),Sa(T=0.9),Sa(T=1),Sa(T=1.2),Sa(T=1.5),Sa(T=2),Sa(T=2.5),Sa(T=3),Sa(T=4)
6.32,153.0937006,234.5,3,0.031404,0.03148892,0.03161933,0.03174974,0.03229901,0.03388459,0.03564738,0.04027186,0.05237139,0.06423832,0.06849904,0.06402792,0.0599311,0.09012379,0.06930996,0.06212166,0.06193742,0.04179596,0.03699514,0.03366793,0.03376207,0.03427899,0.02860649,0.02802404,0.01321727,0.00462988,0.002607102,0.001521063
6.32,168.9937363,373.2,3,0.012901,0.01296572,0.013053345,0.01314097,0.01368059,0.01511557,0.02052694,0.02400748,0.03791364,0.04193852,0.03987515,0.03714682,0.03401692,0.02219263,0.0273212,0.01500896,0.01467835,0.009667094,0.008335358,0.007352874,0.007172743,0.006208007,0.004438265,0.003053134,0.001627989,0.00105918,0.001040457,0.001028357
6.32,190.655848,444.4,3,0.011472,0.01148964,0.011514325,0.01153901,0.0117096,0.01209186,0.01336097,0.01580209,0.01578982,0.02036628,0.028425,0.03763367,0.03286932,0.03125657,0.03062234,0.01555141,0.01795496,0.01619527,0.0127535,0.01369562,0.009434717,0.008057945,0.005355154,0.003397557,0.001519628,0.001027552,0.0009418904,0.000868384
6.32,178.2616082,427.6,3,0.0098144,0.009855959,0.0099176925,0.009979426,0.01016608,0.01063721,0.01184642,0.01327532,0.01712054,0.02235357,0.02902638,0.03338712,0.01989111,0.01699811,0.01972153,0.0169018,0.01649353,0.01316238,0.01101196,0.00926188,0.007403884,0.006768978,0.007596961,0.005029761,0.002376852,0.002035594,0.002546682,0.002938302
6.32,159.0373453,169.6,3,0.0317,0.03173245,0.03181136,0.03189027,0.03228697,0.03313469,0.0349687,0.03664116,0.04081308,0.04232126,0.04365729,0.08201271,0.05655304,0.1046721,0.1165624,0.08404524,0.07811355,0.05504474,0.05020173,0.04887722,0.03476359,0.03376968,0.02786275,0.02552058,0.0133316,0.01053077,0.005272168,0.002446269
6.32,206.4013767,347.5,3,0.0027032,0.002709794,0.002722157,0.00273452,0.002845295,0.003027217,0.003722942,0.003982092,0.006036765,0.008175394,0.008336184,0.007739818,0.006972058,0.007440885,0.007463251,0.004972489,0.004272849,0.004648752,0.00516678,0.005042498,0.003527587,0.00331827,0.00183132,0.00179276,0.0009985233,0.0006068898,0.000584098,0.0006486258
6.32,188.0959386,379.9924142,3,0.0057504,0.005774653,0.005815453,0.005856253,0.006155194,0.007204567,0.008130967,0.009366717,0.01045053,0.01128749,0.01101451,0.01127305,0.01562898,0.01588393,0.01316649,0.01304157,0.01267868,0.01237705,0.01248227,0.01226248,0.01037108,0.009047604,0.007126655,0.005328974,0.002790483,0.002394191,0.001894278,0.003608246
6.7,154.798024,268.9,3,0.02035,0.02040678,0.020494875,0.02058297,0.02091245,0.02150665,0.02255649,0.02363436,0.02784751,0.03593064,0.03750235,0.05348931,0.08861198,0.04903307,0.02747465,0.0222305,0.02175321,0.01482155,0.01430282,0.01253007,0.0119507,0.01183464,0.009135554,0.008903951,0.009728003,0.006027124,0.005408432,0.003160684
6.7,141.1340975,227.4,3,0.01311,0.01321563,0.01336242,0.01350921,0.014015,0.01575465,0.01834428,0.02146913,0.03171778,0.04487728,0.04360049,0.03135468,0.02786356,0.02842434,0.01824122,0.01542132,0.0175267,0.01749421,0.01628931,0.01836278,0.0149809,0.01304547,0.007865873,0.00403688,0.002666643,0.001737155,0.0009920616,0.0005051629
6.7,119.7181488,276.8,3,0.010343,0.01039925,0.01048868,0.01057811,0.01091427,0.01118738,0.01291418,0.01439098,0.0171726,0.02229494,0.02296387,0.03766144,0.04525176,0.01710495,0.009627279,0.006955315,0.009319273,0.006866932,0.006207657,0.005640665,0.005364472,0.004851173,0.002956664,0.003224951,0.003204695,0.001910474,0.001541501,0.0005836586
6.7,115.3475176,380.3,3,0.0042363,0.004246167,0.004262062,0.004277957,0.004375389,0.004478663,0.004825925,0.005185754,0.006083846,0.006591914,0.006640119,0.01220716,0.01334342,0.01267423,0.009589394,0.007418834,0.005954688,0.006700997,0.007888244,0.009229807,0.01091514,0.008390062,0.006680785,0.006049985,0.007156409,0.002956983,0.002289314,0.0009259721
6.7,108.7302927,223.1,3,0.011969,0.01199484,0.012037655,0.01208047,0.01230627,0.01261664,0.0139828,0.01593947,0.01656813,0.01996082,0.02172361,0.02026939,0.03146021,0.02079344,0.02946154,0.04896371,0.04506248,0.02273884,0.01790875,0.01269478,0.009301319,0.006880929,0.005049799,0.003217669,0.002887921,0.002142139,0.001182777,0.0006135166
6.7,121.3062685,460.1,3,0.0096967,0.00972677,0.009770447,0.009814124,0.009970256,0.01048764,0.01074207,0.01052601,0.01341298,0.0141212,0.01674864,0.02779279,0.03313644,0.01597634,0.01399649,0.01648424,0.01544549,0.01356716,0.0131639,0.01296632,0.00990762,0.008042231,0.006768968,0.004336275,0.002639834,0.001904812,0.001012598,0.0004469038
6.7,154.2958676,366.1,3,0.01266,0.01273791,0.012866195,0.01299448,0.01399086,0.01766817,0.02275438,0.02082566,0.03190186,0.02268214,0.0228854,0.02683872,0.03330528,0.04640983,0.01907139,0.01348009,0.00926833,0.005591249,0.005541403,0.005506312,0.003397398,0.002926682,0.002138978,0.001776351,0.001361275,0.0008466332,0.0007736797,0.000380101
6.7,142.9170393,451.9,3,0.006406,0.006460538,0.0065378295,0.006615121,0.00709913,0.00817972,0.009977754,0.01140359,0.01605085,0.01554422,0.01461797,0.019015,0.02483194,0.01262456,0.008440895,0.007885765,0.006396492,0.005699904,0.005049056,0.005118047,0.004585849,0.003529708,0.003029946,0.001926302,0.001215224,0.0008966193,0.0004701003,0.0003692641
6.7,120.9976208,315.8,3,0.014401,0.01442494,0.014472,0.01451906,0.01481325,0.01656295,0.01722114,0.01686523,0.01649839,0.01690338,0.01644015,0.02267606,0.03179445,0.04436601,0.06220269,0.03562044,0.03447698,0.0301808,0.02592508,0.02638403,0.01586755,0.0122143,0.007654334,0.003672886,0.002093148,0.001414583,0.0008128798,0.0004851446
6.7,143.4747054,536.2,3,0.0041636,0.004223978,0.004317476,0.004410974,0.004824014,0.005724438,0.007407564,0.009939956,0.01772544,0.01431983,0.01108501,0.008556576,0.009174751,0.005940471,0.005251896,0.005285575,0.006711829,0.0037554,0.003920105,0.003776053,0.003384673,0.003297912,0.00266355,0.001638535,0.001314822,0.0007815928,0.0005420968,0.000265962
6.82,633.8641836,240.6,2,0.042295,0.04235449,0.042473895,0.0425933,0.04310887,0.04346818,0.04537375,0.04704421,0.04757422,0.0554171,0.06053988,0.1408356,0.1285174,0.1349508,0.09152695,0.04561882,0.06932489,0.06654378,0.07040446,0.052719,0.03862521,0.04192139,0.02759236,0.01125787,0.006473951,0.004408778,0.002395086,0.001410562
6.82,619.2730916,359.9,2,0.031632,0.0317663,0.031986415,0.03220653,0.03348681,0.0357398,0.03719768,0.04212847,0.04872144,0.05581714,0.08261423,0.1193953,0.07579681,0.06829458,0.04313266,0.0445513,0.02954662,0.02168608,0.01681746,0.01395055,0.01420823,0.01056155,0.01008415,0.0121069,0.00554819,0.002925798,0.002023988,0.001055343
6.82,622.9059774,207.7,2,0.046949,0.04701651,0.047110645,0.04720478,0.04762351,0.04812394,0.04808271,0.04918857,0.05322485,0.05593433,0.06077363,0.09081434,0.1311173,0.1730565,0.1009786,0.06419297,0.04806388,0.0355606,0.03292637,0.02563674,0.02008798,0.02107423,0.02065502,0.01130279,0.004307699,0.002580847,0.001955257,0.001013115
6.82,642.0881356,330.7,2,0.013994,0.01403098,0.0140905,0.01415002,0.01448673,0.01478721,0.01485881,0.01604782,0.02037537,0.02712043,0.02519748,0.03608488,0.04561848,0.03065151,0.04445787,0.02863652,0.02020624,0.02003584,0.0227307,0.02168121,0.01859371,0.01511457,0.01452451,0.01041894,0.005787353,0.003402306,0.002384503,0.002046627
6.82,637.6550694,477.9,2,0.011272,0.01129884,0.011341585,0.01138433,0.01149289,0.01182209,0.01184745,0.01177071,0.01297717,0.01379485,0.01613027,0.02334271,0.02443425,0.02615828,0.03019021,0.02630688,0.0281787,0.02510626,0.02173491,0.02388636,0.02909757,0.02675497,0.01790404,0.009557079,0.00349548,0.002888764,0.001985577,0.0009179215
6.82,627.2155712,237.4,2,0.016281,0.01630876,0.016354185,0.01639961,0.01678525,0.01689846,0.01808741,0.01941624,0.02168041,0.03641093,0.0320152,0.04759345,0.04003844,0.04060578,0.04195858,0.0492317,0.02997311,0.03181535,0.02826754,0.02776909,0.02549102,0.02663007,0.0156012,0.01031568,0.005289248,0.003357233,0.001643126,0.001043729
6.82,620.5034356,246.6,2,0.030837,0.03090804,0.031016265,0.03112449,0.03162746,0.03232497,0.03325593,0.03360519,0.03926541,0.05386616,0.07262146,0.09143853,0.07867389,0.1185914,0.0628164,0.04973179,0.03635515,0.02224134,0.02017468,0.0199874,0.01639585,0.0152538,0.01107227,0.007749216,0.004327309,0.00330055,0.00247304,0.0009129095
6.82,607.7615334,134.4,2,0.027469,0.02751412,0.02758499,0.02765586,0.0278153,0.02842278,0.02872921,0.02894231,0.03560141,0.04251286,0.04293542,0.06909713,0.08428258,0.07336958,0.04499299,0.03562086,0.0343875,0.03743456,0.03187383,0.03241216,0.0338904,0.02907801,0.02630857,0.01957647,0.009902451,0.005643961,0.00324897,0.001928899
6.82,607.9236889,143.8,2,0.022817,0.02284558,0.022878605,0.02291163,0.02339501,0.02382466,0.02398078,0.02616799,0.02712594,0.0295218,0.03048785,0.06037701,0.04276437,0.03912944,0.06271406,0.06737266,0.07580131,0.05281186,0.04344722,0.0410144,0.04546122,0.04745153,0.04071567,0.02483387,0.01152353,0.005930525,0.004121151,0.002062995
6.82,627.7457784,248.8,2,0.01973,0.01976274,0.019810235,0.01985773,0.02004518,0.02022662,0.02093269,0.02316437,0.02398347,0.02812595,0.03530716,0.03370754,0.03862125,0.03893284,0.0525602,0.04869651,0.03297911,0.02754306,0.02718446,0.02729476,0.02665026,0.0226816,0.0152483,0.007831626,0.004620493,0.00297957,0.001975569,0.0009395993
6.82,617.1058882,230.4,2,0.028214,0.02824664,0.02829628,0.02834592,0.0284879,0.02903913,0.03008774,0.03169968,0.03412955,0.03970537,0.04179602,0.03990673,0.04563364,0.0438937,0.0639764,0.09337484,0.08498744,0.05623349,0.05191562,0.04905835,0.0369053,0.02823767,0.01468421,0.008379957,0.004945044,0.003569632,0.002435874,0.001089033
6.82,610.3027034,270.3,2,0.024383,0.02444204,0.024530855,0.02461967,0.02498676,0.02519703,0.02669276,0.02866423,0.03006724,0.03566131,0.04295502,0.06137902,0.07026099,0.06476992,0.06085553,0.0532514,0.05007086,0.03484564,0.02830699,0.02206806,0.01908993,0.01677638,0.01323211,0.01232577,0.006828056,0.003582496,0.002667672,0.001877628
6.82,597.5953723,287.8,2,0.01731,0.01734257,0.01739052,0.01743847,0.01761668,0.01814096,0.01849028,0.02077823,0.02357201,0.0219187,0.02445443,0.04239811,0.04302876,0.03943854,0.04102045,0.04381813,0.04149957,0.02721013,0.02565379,0.0201263,0.01440833,0.01111838,0.01149863,0.0127136,0.007247722,0.004248643,0.003071307,0.001754775
6.82,595.7004481,193,2,0.046917,0.04697176,0.04705444,0.04713712,0.04751372,0.04822945,0.04913334,0.04916907,0.05294726,0.0558336,0.06161533,0.1018208,0.107783,0.1229247,0.1677462,0.1675228,0.1006422,0.05439805,0.04631438,0.04020103,0.03289871,0.02629866,0.02054842,0.01368433,0.007881734,0.00510325,0.003909946,0.002016517
6.82,584.3384038,175.7,2,0.020677,0.02072453,0.020797645,0.02087076,0.02104801,0.02136542,0.0227303,0.02216445,0.02412154,0.02891293,0.03317647,0.03731169,0.04583677,0.05352455,0.05185067,0.05696167,0.06909388,0.04994402,0.03983453,0.03701641,0.0264644,0.02687415,0.02109983,0.01087434,0.005648807,0.003425404,0.002627878,0.001420319
6.82,589.2005693,167.8,2,0.026757,0.02678592,0.026832735,0.02687955,0.02701486,0.02735148,0.02787296,0.02815412,0.03325113,0.03360146,0.03600135,0.04636216,0.0339592,0.05238478,0.05545315,0.05629145,0.09099169,0.09611641,0.08119258,0.0773968,0.06362635,0.04934934,0.02411308,0.01346082,0.007907406,0.00373581,0.002595441,0.001449328
6.82,581.4969035,253.9,2,0.026556,0.0266022,0.02666691,0.02673162,0.02695411,0.02712027,0.02797652,0.02975511,0.03014551,0.03483317,0.03604484,0.05224964,0.05236575,0.06669918,0.1137097,0.06842302,0.05878012,0.0353215,0.02817621,0.02218807,0.01791504,0.01859098,0.01403938,0.01141874,0.009596128,0.00541595,0.003867943,0.00193768
6.82,576.0628188,380.1,2,0.030274,0.03035944,0.030492305,0.03062517,0.0312035,0.03256742,0.03323186,0.03322825,0.03932846,0.04894737,0.04472164,0.06930056,0.06199028,0.07157071,0.0722638,0.07040509,0.05078995,0.03269639,0.02566911,0.0211216,0.01296412,0.01091427,0.009133717,0.00755474,0.004617807,0.002966008,0.001841093,0.001098509
6.82,561.1018979,147.2,2,0.025704,0.02572285,0.025749245,0.02577564,0.02584207,0.02598664,0.02645274,0.02701112,0.02835609,0.02882906,0.03169272,0.04262232,0.04902384,0.06056838,0.07926612,0.07831863,0.05050681,0.04975784,0.05649426,0.05951745,0.05969323,0.07302105,0.05624119,0.02309651,0.01180255,0.006172509,0.003956801,0.001869825
6.82,567.2273833,170.1,2,0.034912,0.03494354,0.034991915,0.03504029,0.03519187,0.03530724,0.0355866,0.03644872,0.03672642,0.03695649,0.04001663,0.05475333,0.0704462,0.07287574,0.09829076,0.1094611,0.1315974,0.1009413,0.08882201,0.07494218,0.04786936,0.02682614,0.01940819,0.00943488,0.004987926,0.004640115,0.003533375,0.001897031
6.82,546.2287597,658.1,2,0.020844,0.0209009,0.021016645,0.02113239,0.02162414,0.02225191,0.02701819,0.03157631,0.03849946,0.04702183,0.04673046,0.04605202,0.05618098,0.04983744,0.06034435,0.02922888,0.0246256,0.0196938,0.01745154,0.01608142,0.01443104,0.0118404,0.008870855,0.007814533,0.003985365,0.002041607,0.001490231,0.0007866255
6.82,577.79645,303.6,2,0.036526,0.03662766,0.03678461,0.03694156,0.03754053,0.03817708,0.0395106,0.04010121,0.04740281,0.05364684,0.06653143,0.1092547,0.1903333,0.06930304,0.04081601,0.02997583,0.02074912,0.01453404,0.01263697,0.01240538,0.01041021,0.009941511,0.008860575,0.00709836,0.004601405,0.003691484,0.00220148,0.001021623
6.82,609.5633988,213.1,2,0.018045,0.0181028,0.018183075,0.01826335,0.01834062,0.01911239,0.01886936,0.01935612,0.02071625,0.02428934,0.02568998,0.03586223,0.04726302,0.0417345,0.03900674,0.0477263,0.03057466,0.0249681,0.02371561,0.02345041,0.02370171,0.02723661,0.02767254,0.02123062,0.009027653,0.004439886,0.002972404,0.001654324
6.82,552.1760395,375.6215978,2,0.017315,0.01736417,0.017445355,0.01752654,0.01780836,0.01829046,0.01861394,0.01998025,0.02041403,0.02093276,0.02465502,0.04078007,0.04338281,0.03790838,0.04144119,0.04675572,0.03384089,0.03223629,0.02929446,0.03127381,0.02114394,0.017266,0.01485622,0.009440759,0.004044084,0.002429111,0.001709018,0.0009753965
6.82,592.5298799,358.8805564,2,0.017399,0.01743903,0.01751838,0.01759773,0.01822026,0.01874966,0.01870022,0.02083857,0.02386791,0.02802293,0.03434822,0.04124076,0.04030819,0.0453942,0.04505642,0.04239804,0.03640332,0.01995754,0.0155635,0.01646157,0.01647914,0.01800929,0.01445768,0.008745973,0.005400758,0.004491327,0.003174007,0.00190081
6.82,618.6676265,239.8,2,0.037563,0.03765575,0.037771215,0.03788668,0.03820042,0.03925241,0.04376563,0.04663191,0.05187122,0.05475141,0.05865892,0.108549,0.130539,0.07611235,0.05973364,0.02740111,0.02564571,0.02181547,0.01882451,0.01531027,0.01499436,0.01194482,0.01287509,0.01172876,0.005005219,0.002616749,0.001719055,0.0009321945
6.82,611.5756094,272.3712646,2,0.017278,0.01730161,0.01733869,0.01737577,0.0175689,0.01785745,0.01841942,0.01855288,0.02031572,0.02256184,0.02664416,0.03714264,0.0419967,0.04248965,0.06408352,0.05016895,0.03914817,0.03361659,0.03053921,0.02429888,0.02092419,0.01751833,0.01296016,0.0105644,0.005025478,0.003264267,0.00234517,0.001456309
6.82,700.1010985,510.3,2,0.016221,0.01635999,0.01664842,0.01693685,0.01811082,0.02139705,0.02475263,0.03586403,0.04698346,0.05735019,0.06317291,0.03981898,0.02239763,0.02026116,0.01503396,0.007446645,0.006948973,0.008413752,0.006944819,0.005323502,0.00339084,0.002645701,0.001243578,0.0008125129,0.0006940351,0.0003537825,0.0002249019,0.0001461399
6.82,699.3874443,467.7,2,0.0063726,0.006415573,0.0064762765,0.00653698,0.006872764,0.007856389,0.009008028,0.01014694,0.01371555,0.01831401,0.02193774,0.01855308,0.009001493,0.009944625,0.005588761,0.00343686,0.003629962,0.002098534,0.001813065,0.001528106,0.001342563,0.001345683,0.00128957,0.000610184,0.0004708524,0.0003286194,0.0001476905,7.892132E-05
6.82,688.2885399,388.7,2,0.021702,0.02181707,0.022006895,0.02219672,0.02281086,0.0246753,0.02406606,0.02919558,0.03592084,0.03489007,0.03349495,0.05693101,0.0590382,0.04431558,0.02929982,0.0240942,0.02764109,0.0152789,0.01292993,0.01425521,0.0132177,0.007416325,0.004957189,0.002650788,0.001507701,0.0007731538,0.0004638941,0.0002882167
6.82,673.0651687,438.6,2,0.0049463,0.004968245,0.005002487,0.005036729,0.005153988,0.005377023,0.005712336,0.006073315,0.006950739,0.008512309,0.01001217,0.02055849,0.01438965,0.01073911,0.006274116,0.004701316,0.004793131,0.003069859,0.002604437,0.002555321,0.00248405,0.001712926,0.002066205,0.001289393,0.001275702,0.0007172219,0.0006013529,0.0001895109
6.82,659.8278164,352.6,2,0.0072962,0.007302712,0.007313046,0.00732338,0.007458817,0.008121428,0.007491848,0.008106693,0.009029526,0.009459972,0.008876903,0.01436826,0.01288165,0.0276922,0.02199147,0.01499652,0.01469023,0.008873778,0.007643704,0.006910994,0.007784463,0.006309103,0.003420186,0.002574147,0.002114129,0.001315066,0.0008356745,0.0003894618
6.82,667.2185016,409.6,2,0.03669,0.03682293,0.037086955,0.03735098,0.03880794,0.04860544,0.06332284,0.09706961,0.1085207,0.1246673,0.1007303,0.06214949,0.06435018,0.06640434,0.0552395,0.0542316,0.04407963,0.02905933,0.02107435,0.01802113,0.01545608,0.009438183,0.006045507,0.003435689,0.001601966,0.0009656338,0.0007891894,0.0003028708
6.82,653.3727003,284.1,2,0.032073,0.03223807,0.032484375,0.03273068,0.03514712,0.03723266,0.03981863,0.04652759,0.05878473,0.05936429,0.07220636,0.1028197,0.09976026,0.05931583,0.05683821,0.03815959,0.02708639,0.02228344,0.01937592,0.01907145,0.01773697,0.01454871,0.007481761,0.007541417,0.004044323,0.002572638,0.001813873,0.0008498403
6.82,656.616046,275.6,2,0.01981,0.01983813,0.01987874,0.01991935,0.02010425,0.02095594,0.02368932,0.02707161,0.03339754,0.03654392,0.03784075,0.06214726,0.05005415,0.06675015,0.04972461,0.02960775,0.01887928,0.01935303,0.01898227,0.01512746,0.01328446,0.01084647,0.009521392,0.006879679,0.003138125,0.001820486,0.0009627516,0.0004998822
6.82,656.307469,263.6,2,0.014112,0.01413211,0.01416348,0.01419485,0.01430903,0.01447757,0.01478466,0.01494578,0.01588756,0.01686551,0.01750929,0.02074233,0.03179318,0.0425789,0.04205503,0.02534273,0.02134163,0.01580562,0.01124387,0.01286605,0.01051255,0.008481065,0.004474611,0.003902332,0.002345424,0.001653963,0.0009320352,0.0005501475
6.82,658.0933429,663.4,2,0.0054073,0.005414022,0.0054240135,0.005434005,0.005500288,0.00561351,0.005963827,0.006054543,0.006001637,0.007319989,0.0077116,0.008016872,0.009252511,0.0134493,0.01453148,0.01226579,0.01516942,0.01338516,0.0114476,0.01156672,0.01184598,0.01048029,0.006817612,0.003354847,0.002171107,0.001354954,0.0006881478,0.0003006598
6.82,647.0058547,727.5,2,0.0039029,0.003925249,0.003969766,0.004014283,0.004199029,0.004411588,0.005237147,0.006940728,0.007511744,0.01374187,0.0137959,0.009356875,0.009004728,0.00800769,0.009405927,0.005345637,0.005797379,0.003544246,0.003414299,0.00333221,0.002986869,0.002583959,0.001525211,0.0009629334,0.0009019198,0.000589263,0.0003965443,0.0001935455
6.82,637.3319147,479.1,2,0.010981,0.01102129,0.01108534,0.01114939,0.01143743,0.01170028,0.01238965,0.01401689,0.01589601,0.0162448,0.02086222,0.05241472,0.02219319,0.01210945,0.0114167,0.009027385,0.008541597,0.006371344,0.005819703,0.005498911,0.00452874,0.003967774,0.003932233,0.001957758,0.001787526,0.001080772,0.0007736817,0.0004020737
6.82,706.8129857,299.6,2,0.050201,0.05044051,0.05088615,0.05133179,0.05443598,0.0610961,0.08243865,0.08650105,0.1095016,0.1346458,0.1235988,0.101535,0.1309725,0.146494,0.1088148,0.03586933,0.02971852,0.02993783,0.02358959,0.02126329,0.01863302,0.01375238,0.008753489,0.003859099,0.001800768,0.001161891,0.0008276143,0.0004533851
6.82,697.6467963,333.4,2,0.029063,0.02923392,0.02952219,0.02981046,0.03095703,0.03119752,0.0334102,0.04318514,0.06005419,0.09970959,0.1033731,0.07143147,0.06213,0.04527246,0.05185645,0.03457788,0.0244384,0.02177872,0.02179901,0.01922538,0.01620627,0.01475917,0.008700579,0.005560838,0.002617141,0.001844281,0.001375937,0.0006965169
6.82,678.8594466,342.7,2,0.051719,0.05180873,0.051937405,0.05206608,0.05296988,0.0548833,0.05567138,0.06123685,0.06969472,0.07276072,0.08560228,0.1642899,0.161983,0.1310935,0.164494,0.1422174,0.0678348,0.05116605,0.0406306,0.03121793,0.02652698,0.01736564,0.01136679,0.005873584,0.002854594,0.001570865,0.000954458,0.0006173337
6.82,682.2003464,410.4,2,0.027555,0.02768833,0.027901415,0.0281145,0.02915223,0.03074606,0.03285942,0.0362128,0.04701852,0.05972633,0.06408619,0.0554559,0.0503758,0.071182,0.06546801,0.0611321,0.05366227,0.05287615,0.05093715,0.04918031,0.04160639,0.03128436,0.01275999,0.006436416,0.003724865,0.002172699,0.00150706,0.001029727
6.82,684.1877048,300.6,2,0.033484,0.03362414,0.03382989,0.03403564,0.03485673,0.0369763,0.03887593,0.0438706,0.0482911,0.05876464,0.07287677,0.1060688,0.1353764,0.07096346,0.08501135,0.05973268,0.02810353,0.02328559,0.02135575,0.02102397,0.02003145,0.01621627,0.01083882,0.004607628,0.003062862,0.001672759,0.001130925,0.0007425632
